file,doc_id,a_text,href,http_status,error
.\trudovoy.html,K1500000414,№ 393-VI,http://85.202.192.66:9096/rus/docs/Z2000000393#z95,200,
.\trudovoy.html,K1500000414,№ 405-VI,http://85.202.192.66:9096/rus/docs/Z2100000405#z6,200,
.\trudovoy.html,K1500000414,№ 226-VII,http://85.202.192.66:9096/rus/docs/Z2300000226#z51,200,
.\trudovoy.html,K1500000414,пункта 1,http://85.202.192.66:9096/rus/docs/K1500000414#z428,200,
.\trudovoy.html,K1500000414,пункта 1,http://85.202.192.66:9096/rus/docs/K1500000414#z428,200,
.\trudovoy.html,K1500000414,пункта 1,http://85.202.192.66:9096/rus/docs/K1500000414#z428,200,
.\trudovoy.html,K1500000414,пункта 1,http://85.202.192.66:9096/rus/docs/K1500000414#z428,200,
.\trudovoy.html,K1500000414,пункта 1,http://85.202.192.66:9096/rus/docs/K1500000414#z428,200,
.\trudovoy.html,K1500000414,пункта 1,http://85.202.192.66:9096/rus/docs/K1500000414#z428,200,
.\trudovoy.html,K1500000414,пункта 1,http://85.202.192.66:9096/rus/docs/K1500000414#z428,200,
.\trudovoy.html,K1500000414,статьей 65,http://85.202.192.66:9096/rus/docs/K1500000414#z65,200,
.\trudovoy.html,K1500000414,статьи 66,http://85.202.192.66:9096/rus/docs/K1500000414#z66,200,
.\trudovoy.html,K1500000414,пункта 1,http://85.202.192.66:9096/rus/docs/K1500000414#z428,200,
.\trudovoy.html,K1500000414,пункта 1,http://85.202.192.66:9096/rus/docs/K1500000414#z428,200,
.\trudovoy.html,K1500000414,пункта 1,http://85.202.192.66:9096/rus/docs/K1500000414#z428,200,
.\trudovoy.html,K1500000414,пункта 1,http://85.202.192.66:9096/rus/docs/K1500000414#z428,200,
.\trudovoy.html,K1500000414,пункта 1,http://85.202.192.66:9096/rus/docs/K1500000414#z428,200,
.\trudovoy.html,K1500000414,пункта 1,http://85.202.192.66:9096/rus/docs/K1500000414#z428,200,
.\trudovoy.html,K1500000414,статьи 52,http://85.202.192.66:9096/rus/docs/K1500000414#z52,200,
.\trudovoy.html,K1500000414,статьи 52,http://85.202.192.66:9096/rus/docs/K1500000414#z52,200,
.\trudovoy.html,K1500000414,статьи 35,http://85.202.192.66:9096/rus/docs/K1400000231#z208,200,
.\trudovoy.html,K1500000414,статьи 36,http://85.202.192.66:9096/rus/docs/K1400000231#z230,200,
.\trudovoy.html,K1500000414,№ 188-VII,http://85.202.192.66:9096/rus/docs/Z2300000188#z80,200,
.\trudovoy.html,K1500000414,№ 483-V,http://85.202.192.66:9096/rus/docs/Z1600000483#z17,200,
.\trudovoy.html,K1500000414,№ 147-VІ,http://85.202.192.66:9096/rus/docs/Z1800000147#z19,200,
.\trudovoy.html,K1500000414,№ 165-VI,http://85.202.192.66:9096/rus/docs/Z1800000165#z23,200,
.\trudovoy.html,K1500000414,№ 321-VІ,http://85.202.192.66:9096/rus/docs/Z2000000321#z195,200,
.\trudovoy.html,K1500000414,№ 393-VI,http://85.202.192.66:9096/rus/docs/Z2000000393#z99,200,
.\trudovoy.html,K1500000414,№ 61-VII,http://85.202.192.66:9096/rus/docs/Z2100000061#z25,200,
.\trudovoy.html,K1500000414,№ 199-VII,http://85.202.192.66:9096/rus/docs/Z2300000199#z13,200,
.\trudovoy.html,K1500000414,№ 226-VII,http://85.202.192.66:9096/rus/docs/Z2300000226#z53,200,
.\trudovoy.html,K1500000414,пункта 1,http://85.202.192.66:9096/rus/docs/K1500000414#z428,200,
.\trudovoy.html,K1500000414,пункта 1,http://85.202.192.66:9096/rus/docs/K1500000414#z428,200,
.\trudovoy.html,K1500000414,№ 393-VI,http://85.202.192.66:9096/rus/docs/Z2000000393#z104,200,
.\trudovoy.html,K1500000414,№ 129-VII,http://85.202.192.66:9096/rus/docs/Z2200000129#z112,200,
.\trudovoy.html,K1500000414,пункта 8,http://85.202.192.66:9096/rus/docs/K1500000414#z714,200,
.\trudovoy.html,K1500000414,№ 321-VІ,http://85.202.192.66:9096/rus/docs/Z2000000321#z206,200,
.\trudovoy.html,K1500000414,пунктом 3,http://85.202.192.66:9096/rus/docs/K1500000414#z445,200,
.\trudovoy.html,K1500000414,пунктом 1,http://85.202.192.66:9096/rus/docs/K1500000414#z443,200,
.\trudovoy.html,K1500000414,№ 321-VІ,http://85.202.192.66:9096/rus/docs/Z2000000321#z210,200,
.\trudovoy.html,K1500000414,№ 61-VII,http://85.202.192.66:9096/rus/docs/Z2100000061#z30,200,
.\trudovoy.html,K1500000414,пункта 1,http://85.202.192.66:9096/rus/docs/K1500000414#z448,200,
.\trudovoy.html,K1500000414,№ 414-V,http://85.202.192.66:9096/rus/docs/K1500000414#z958,200,
.\trudovoy.html,K1500000414,№ 69-VI,http://85.202.192.66:9096/rus/docs/Z1700000069#z202,200,
.\trudovoy.html,K1500000414,№ 321-VІ,http://85.202.192.66:9096/rus/docs/Z2000000321#z214,200,
.\trudovoy.html,K1500000414,№ 82-VIII,http://85.202.192.66:9096/rus/docs/Z2400000082#z44,200,
.\trudovoy.html,K1500000414,№ 196-VIII,http://85.202.192.66:9096/rus/docs/Z2500000196#z25,200,
